"songId"	"title"	"author"	"category"	"segment1"	"segment2"	"segment3"	"segment4"	"segment5"	"segment6"	"segment7"	"segment8"
"SDAH_169"	"169. Come, You Faithful"	""	"SDA Hymnal (SDAH)"	"Come, you faithful, raise the strain
Of triumphant gladness;
God has brought His people forth
Into joy from sadness.
Now rejoice, Jerusalem,
And with true affection
Welcome in unwearied strains
Jesus' resurrection."	"'Tis the spring of souls today;
Christ has burst His prison;
From the frost and gloom of death
Light and life have risen.
All the winter of our sins,
Long and dark, is flying
From His light to whom we give
Thanks and praise undying."	"""Alleluia!"" now we cry
To our King immortal,
Who, triumphant, burst the bars
Of the tomb's dark portal;
""Alleluia!"" with the Son,
God the Father praising;
""Alleluia!"" yet again
To the Spirit raising."	""	""	""	""	""
"SDAH_170"	"170. Come, You Faithful"	""	"SDA Hymnal (SDAH)"	"Come, you faithful, raise the strain
Of triumphant gladness;
God has brought His Israel
Into joy from sadness;
Loosed from Pharoah's bitter yoke
Jacob's sons and daughters;
Led them with unmoistened foot
Through the Red Sea waters."	"'Tis the spring of souls today;
Christ has burst His prison,
And from three days' sleep in death
As a sun has risen;
All the winter of our sins,
Long and dark, is flying
From His light, to whom is giv'n
Laud and praise undying."	"Now the queen of seasons, bright
With the day of splendor,
With the royal feast of feasts,
Comes its joy to render;
Comes to gladden faithful hearts
Which with true affection
Welcome in unwearied strain
Jesus' resurrection."	"For today among the twelve
Christ appeared, bestowing
His deep peace, which evermore
Passes human knowing.
Neither could the gates of death,
Nor the tomb's dark portal,
Nor the watchers, nor the seal,
Hold Him as a mortal."	"""Alleluia!"" now we cry
To our King immortal,
Who, triumphant, burst the bars
Of the tomb's dark portal;
""Alleluia"" with the Son,
God the Father praising;
""Alleluia!"" yet again
To the Spirit raising."	""	""	""
"SDAH_171"	"171. Thine Is the Glory"	""	"SDA Hymnal (SDAH)"	"Thine is the glory,
Risen, conquering Son;
Endless is the victory
Thou o'er death hast won.
Angels in bright raiment
Rolled the stone away,
Kept the folded graveclothes
Where Thy body lay."	"Thine is the glory,
Risen, conquering Son;
Endless is the victory
Thou o'er death hast won."	"Lo! Jesus meets us.
Risen from the tomb,
Lovingly He greets us,
Scatters fear and gloom;
Let His Church with gladness
Hymns of triumph sing,
For her Lord now liveth;
Death has lost its sting."	"No more we doubt Thee,
Glorious Prince of life!
Life is nought without Thee;
Aid us in our strife;
Make us more than conquerors,
Through Thy deathless love;
Bring us safe through Jordan
To Thy home above."	""	""	""	""
"SDAH_172"	"172. The Strife Is O'er"	""	"SDA Hymnal (SDAH)"	"Alleluia, alleluia, alleluia!
The strife is o'er, the battle done;
Now is the victor's triumph won!
Now be the song of praise begun. Alleluia!"	"The pow'rs of death have done their worst,
But Christ their legions has dispersed.
Let shouts of holy joy outburst. Alleluia!"	"The three sad days have quickly sped,
He rises glorious from the dead.
All glory to our risen head! Alleluia!"	"Lord, by the stripes which wounded You,
From death's sting free Your servants too,
That we may live and sing to You. Alleluia!
Alleluia, alleluia, alleluia!"	""	""	""	""
"SDAH_173"	"173. Good Christian Friends, Rejoice!"	""	"SDA Hymnal (SDAH)"	"Good Christian friends, rejoice and sing!
Now is the triumph of our King!
To all the world glad news we bring:
Alleluia! Alleluia! Alleluia!"	"The Lord of life is risen for aye;
Bring flowers of song to strew His way;
Let all mankind rejoice and say:
Alleluia! Alleluia! Alleluia!"	"Praise we in songs of victory
That love, that life which cannot die,
And sing with hearts uplifted high:
Alleluia! Alleluia! Alleluia!"	"Thy name we bless, O risen Lord,
And sing today with one accord
The life laid down, the life restored:
Alleluia! Alleluia! Alleluia!"	""	""	""	""
"SDAH_174"	"174. Star of Our Hope"	""	"SDA Hymnal (SDAH)"	"Star of our hope! He'll soon appear,
The last loud trumpet speaks Him near;
Hail Him, all saints, from pole to pole —
How welcome to the faithful soul!"	"From heaven angelic voices sound:
Behold the Lord of glory crowned,
Arrayed in majesty divine,
And in His highest glories shine."	"The grave yields up its precious trust,
Which long has slumbered in the dust,
Resplendent forms ascending, fair,
Now meet the Savior in the air."	"Descending with His azure throne,
He claims the kingdom for His own;
The saints rejoice, they shout, they sing,
And hail Him their triumphant King."	""	""	""	""
"SDAH_175"	"175. Now the Green Blade Rises"	""	"SDA Hymnal (SDAH)"	"Now the green blade rises from the buried grain,
Wheat that in dark earth many days has lain;
Love lives again, that with the dead has been;
Love is coming again like wheat arising green."	"In the grave they laid Him, love by hatred slain,
Thinking that He would never wake again,
Laid in the earth like grain that sleeps unseen;
Love is come again like wheat arising green."	"Forth He came in triumph, like the risen grain,
He that for three days in the grave had lain;
Raised from the dead, my living Lord is seen;
Love is come again like wheat arising green."	"When our hearts are wintry, grieving, or in pain,
Your touch can call us back to life again,
Field of our hearts that dead and bare have been;
Love is come again like wheat arising green."	""	""	""	""
"SDAH_176"	"176. Hail the Day That Sees Him Rise"	""	"SDA Hymnal (SDAH)"	"Hail the day that sees Him rise, Alleluia!
Glorious to His native skies; Alleluia!
Christ, awhile to mortals giv'n, Alleluia!
Enters now the highest heav'n! Alleluia!"	"There the glorious triumph waits; Alleluia!
Lift your heads, eternal gates! Alleluia!
Wide unfold the radiant scene; Alleluia!
Take the King of glory in! Alleluia!"	"See! He lifts His hands above; Alleluia!
See! He shows the prints of love: Alleluia!
Hark! His gracious lips bestow, Alleluia!
Blessings on His Church below. Alleluia!"	"Lord beyond our mortal sight, Alleluia!
Raise our hearts to reach Thy height, Alleluia!
There Thy face unclouded see, Alleluia!
Find our heav'n of heav'ns in Thee. Alleluia!"	""	""	""	""
"SDAH_177"	"177. Jesus, Your Blood and Righteousness"	""	"SDA Hymnal (SDAH)"	"Jesus, Your blood and righteousness
My beauty are, my glorious dress;
Mid flaming worlds, in these arrayed,
With joy shall I lift up my head."	"Bold shall I stand in that great day,
Cleansed and redeemed, no debt to pay
For by Your cross, absolved I am
From sin and guilt, from fear and shame."	"Lord, I believe Your precious blood,
Which at the mercy seat of God
Pleads for the captives' liberty,
Was also shed in love for me."	"When from the dust of death I rise
To claim my mansion in the skies,
This then shall be my only plea:
Christ Jesus lived and died for me."	""	""	""	""
"SDAH_178"	"178. The Unveiled Christ"	""	"SDA Hymnal (SDAH)"	"Once our blessed Christ of beauty
Was veiled off from human view;
But through suffering, death, and sorrow
He has rent the veil in two."	"O behold the Man of Sorrows!
O behold Him in plain view!
Lo! He is the mighty Conqueror
Since He rent the veil in two;
Lo! He is the mighty Conqueror
Since He rent the veil in two."	"Yes, He is with God, the Father,
Interceding there for you;
For He is the Well-beloved
Since He rent the veil in two."	"Holy angels bow before Him
Men of earth give praises due;
For He is the mighty Conqueror
Since He rent the veil in two."	""	""	""	""
"SDAH_179"	"179. The Wonders of Redeeming Love"	""	"SDA Hymnal (SDAH)"	"The wonders of redeeming love
Our highest thoughts exceed;
The Son of God comes from above
For sinful man to bleed."	"He gives Himself, His life, His all,
A sinless sacrifice.
For man He drains the cup of gall,
For man the victim dies."	"And now before His Father's face
His precious blood He pleads;
For those who seek the throne of grace
His love still intercedes."	"He knows the frailties of our frame,
For He has borne our grief;
Our great High Priest once felt the same,
And He can send relief."	"His love will not be satisfied,
Till He in glory sees
The faithful ones for whom He died
From sin forever free."	""	""	""
"SDAH_180"	"180. O Listen to Our Wondrous Story"	""	"SDA Hymnal (SDAH)"	"O listen to our wondrous story,
Counted once among the lost;
Yet One came down from heaven's glory,
Saving us at awful cost!"	"Who saved us from eternal loss?
Who but God's Son upon the cross?
What did He do?
He died for you!
Where is He now?
Believe it thou,
In heaven interceding!"	"No angel could His place have taken,
Highest of the high tho' he;
The loved One on the cross forsaken
Was One of the Godhead three!"	"Will you surrender to this Savior?
To His scepter humbly bow?
You, too, shall come to know His favor,
He will save you, save you now."	""	""	""	""
"SDAH_181"	"181. Does Jesus Care?"	""	"SDA Hymnal (SDAH)"	"Does Jesus care when my heart is pained
Too deeply for mirth and song;
As the burdens press, and the cares distress,
And the way grows weary and long?"	"O yes, He cares — I know He cares!
His heart is touched with my grief;
When the days are weary, the long nights dreary,
I know my Savior cares."	"Does Jesus care when my way is dark
With a nameless dread and fear?
As the daylight fades into deep night shades,
Does He care enough to be near?"	"Does Jesus care when I've said good-bye
To the dearest on earth to me,
And my sad heart aches till it nearly breaks — ­
Is it aught to Him? does He see?"	""	""	""	""
"SDAH_182"	"182. Christ Is Alive"	""	"SDA Hymnal (SDAH)"	"Christ is alive! Let Christians sing.
His cross stands empty to the sky.
Let streets and homes with praises ring.
His love in death shall never die."	"Christ is alive! No longer bound
To distant years in Palestine,
He comes to claim the here and now
And conquer every place and time."	"In every insult, rift, and war
Where color, scorn or wealth divide,
He suffers still, yet loves the more,
And lives, though ever crucified."	"Christ is alive! Ascended Lord
He rules the world His Father made,
Till, in the end, His love adored
Shall be to all on earth displayed."	""	""	""	""
"SDAH_183"	"183. I Will Sing of Jesus' Love"	"F. E. Belden, 1886 (1858 - 1945)"	"SDA Hymnal (SDAH)"	"I Will sing of Jesus love,
Sing of Him who first loved me;
For He left bright worlds above,
And died on Calvary."	"I will sing of Jesus' love,
Endless praise my heart shall give;
He has died that I might live —
I will sing His love to me."	"O the depths of love divine!
Earth or heaven can never know
How that sin as dark as mine
Can be made as white as snow."	"Nothing good for Him I've done;
How could He such love bestow?
Lord, I own my heart is won,
Help me now my love to show."	""	""	""	""
"SDAH_184"	"184. Jesus Paid It All"	""	"SDA Hymnal (SDAH)"	"I hear the Savior say,
""Thy strength indeed is small;
Child of weakness, watch and pray,
Find in Me thine all in all."""	"Jesus paid it all,
All to Him I owe;
Sin had left a crimson stain;
He washed it white as snow."	"Lord, now indeed I find
Thy power, and Thine alone,
Can change the leper's spots,
And melt the heart of stone."	"Since nothing good have I
Whereby Thy grace to claim,
I'll wash my garments white
In the blood of Calvary's Lamb."	"And when before the throne
I stand in Him complete,
I'll lay my trophies down,
All down at Jesus' feet."	""	""	""
"SDAH_185"	"185. Jesus Is All the World to Me"	""	"SDA Hymnal (SDAH)"	"Jesus is all the world to me,
My life, my joy, my all;
He is my strength from day to day,
Without him I would fall.
When I am sad to Him I go,
No other one can cheer me so;
When I am sad He makes me glad,
He's my Friend."	"Jesus is all the world to me,
My friend in trials sore;
I go to Him for blessings, and
He gives them o'er and o'er.
He sends the sunshine and the rain,
He sends the harvest's golden grain;
Sunshine and rain, harvest of grain,
He's my Friend."	"Jesus is all the world to me,
And true to Him I'll be;
O how could I this Friend deny,
When He's so true to me?
Following Him I know I'm right,
He watches o'er me day and night;
Following Him by day and night,
He's my Friend."	"Jesus is all the world to me,
I want no better friend;
I trust Him now, I'll trust Him when
Life's fleeting days shall end.
Beautiful life with such a Friend,
Beautiful life that has no end;
Eternal life, eternal joy,
He's my Friend."	""	""	""	""
"SDAH_186"	"186. I've Found a Friend"	""	"SDA Hymnal (SDAH)"	"I've found a Friend; oh, such a Friend!
He loved me ere I knew Him;
He drew me with the cords of love,
And thus He bound me to Him.
And 'round my heart still closely twine
Those ties which nought can sever,
For I am His, and He is mine,
Forever and forever."	"I've found a Friend; oh, such a Friend!
He bled, He died to save me;
And not alone the gift of life,
But His own self He gave me.
Nought that I have my own I call,
I hold it for the Giver;
My heart, my strength, my life, my all,
Are His, and His forever."	"I've found a Friend; oh, such a Friend!
All power to Him is given;
To guard me on my upward course,
And bring me safe to heaven.
The eternal glories gleam afar,
To nerve my faint endeavor;
So now to watch, to work, to war,
And then to rest forever."	"I've found a Friend; oh, such a Friend!
So kind, and true, and tender,
So wise a counselor and guide,
So mighty a defender.
From Him, who loveth me so well,
What power my soul can sever?
Shall life or death, or earth, or hell?
No; I am His forever."	""	""	""	""
